account,flag,Amount_of_sent,Amount_of_received,Total_ETH_sent,Total_ETH_received,Max_ETH_sent,Min_ETH_sent,Avg_ETH_sent,Max_ETH_received,Min_ETH_received,Avg_ETH_received,Total_tokentransfer_sent,Total_tokentransfer_received,Gas_from_ac,Gas_to_ac,Gas_fee_paid,Avg_day_sent,Avg_day_received,Avg_time_sent,Avg_time_received,Unique_sent,Unique_received,Unique_sent_token,Unique_received_token
a15657,0,2,2,3E+17,1.43E+17,2E+17,1E+17,1.5E+17,1.23E+17,2E+16,7.15E+16,0,0,430767,42000,3.31949E+16,44048.22725,44048.22725,11.15388889,11.44281829,1,1,0,0
a29973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10304,0,67,0,9.24413E+18,0,4.62208E+17,1.8E+15,1.37972E+17,0,0,0,0,0,1407000,0,5.754E+16,44008.22874,0,1.868949696,0,63,0,0,0
a23208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28074,0,1,1,3.0286E+16,3.1E+16,3.0286E+16,3.0286E+16,3.0286E+16,3.1E+16,3.1E+16,3.1E+16,0,0,21000,21000,7.14E+14,43984.68329,43984.68329,0,0,1,1,0,0
a12526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11769,0,24,0,5E+15,0,5E+15,0,2.08333E+14,0,0,0,23,0,1329059,0,9.29668E+16,44026.43452,0,4.828465471,0,7,0,6,0
a02474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14828,0,0,1,0,2.05496E+16,0,0,0,2.05496E+16,2.05496E+16,2.05496E+16,0,0,0,21000,0,0,0,0,0,0,1,0,0
a22391,0,86,1,2.455E+20,1E+17,2E+19,0,2.85465E+18,1E+17,1E+17,1E+17,58,0,110108163,21000,4.80458E+18,43985.76225,3782775.554,1.40101798,0,13,1,10,0
a15783,0,10,11,2.88891E+19,2.84E+19,5.09828E+18,8.99076E+17,2.88891E+18,4.5E+18,6E+17,2.58182E+18,0,0,210000,231000,1.092E+16,44020.91107,40019.01006,9.598561343,8.725805976,1,1,0,0
a02730,0,0,125,0,1.87455E+20,0,0,0,4.16505E+18,1.05886E+17,1.49964E+18,0,0,0,12500000,0,0,0,0,1.016058426,0,1,0,0
a18642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19534,0,1,1,0,6.2E+15,0,0,0,6.2E+15,6.2E+15,6.2E+15,1,0,200000,21000,6.2E+15,43966.64027,43966.64027,0,0,1,1,1,0
a06830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10449,0,1,0,1.14895E+16,0,1.14895E+16,1.14895E+16,1.14895E+16,0,0,0,0,0,21000,0,1.26E+14,43956.47686,0,0,0,1,0,0,0
a27019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28245,0,1,1,1.73691E+16,1.91331E+16,1.73691E+16,1.73691E+16,1.73691E+16,1.91331E+16,1.91331E+16,1.91331E+16,0,0,21000,21000,1.764E+15,44033.31528,44033.31528,0,0,1,1,0,0
a17480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a31395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09678,0,12,3,2.859E+17,9.3669E+16,1.1E+17,0,2.3825E+16,4.41906E+16,2E+16,3.1223E+16,6,0,697224,63000,1.44112E+16,43984.25807,175937.0323,9.18456983,25.4416358,5,3,3,0
a25037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24131,0,44,16,9.18912E+19,7.71783E+19,2.00894E+19,1.43488E+17,2.08844E+18,4.02114E+19,0,4.82364E+18,0,2,924000,405000,6.07751E+16,44028.22798,121077.6269,2.520702336,7.452970197,42,6,0,1
a20444,0,36,4,1.373E+18,1.041E+18,1E+18,0,3.81389E+16,1.015E+18,8E+15,2.6025E+17,29,0,7526000,153000,1.71024E+17,43985.35218,395868.1696,2.304972994,10.6812037,2,4,1,0
a09094,0,0,1,0,1.93831E+17,0,0,0,1.93831E+17,1.93831E+17,1.93831E+17,0,0,0,21000,0,0,0,0,0,0,1,0,0
a14146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a31319,0,5,0,0,0,0,0,0,0,0,0,5,0,287375,0,1.47774E+16,44017.00328,0,24.6858287,0,1,0,1,0
a24626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12584,0,5,1,2.83828E+16,4.23786E+16,2.83828E+16,0,5.67657E+15,4.23786E+16,4.23786E+16,4.23786E+16,4,0,236471,21000,1.72582E+16,44052.05658,220260.2829,0.002560185,0,4,1,3,0
a11940,0,1,0,7E+15,0,7E+15,7E+15,7E+15,0,0,0,0,0,21000,0,3.36E+14,43957.31168,0,0,0,1,0,0,0
a08401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02450,0,2,1,0,1.71167E+16,0,0,0,1.71167E+16,1.71167E+16,1.71167E+16,2,0,86528,21000,7.96058E+15,44048.07235,88096.1447,6.887731481,0,1,1,1,0
a05444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19012,0,8,5,0,2.14696E+16,0,0,0,4.98629E+15,3.29095E+15,4.29392E+15,8,0,329672,105000,2.90111E+16,44044.29842,70470.87747,3.017936921,4.372638889,1,1,1,0
a23686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25762,0,1,0,0,0,0,0,0,0,0,0,1,0,60000,0,1.8E+15,43956.17297,0,0,0,1,0,1,0
a29862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30797,0,3,3,0,3.79557E+16,0,0,0,3.14173E+16,1.35437E+15,1.26519E+16,3,0,220000,600000,3.93853E+16,44027.34484,44027.34484,37.25874228,37.25902392,1,1,1,0
a28832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06889,0,0,1,0,1.41867E+18,0,0,0,1.41867E+18,1.41867E+18,1.41867E+18,0,0,0,21000,0,0,0,0,0,0,1,0,0
a12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17928,0,24,0,0,0,0,0,0,0,0,0,24,0,1440000,0,7.95216E+16,44011.12575,0,4.692194734,0,2,0,2,0
a10099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28929,0,8,158,2.35654E+19,2.18901E+19,8.19057E+18,1.9957E+18,2.94567E+18,7.298E+18,1.05216E+16,1.38545E+17,0,0,336000,9950000,2.5011E+16,44019.57263,2228.839121,15.7392636,0.808128809,1,6,0,0
a16474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23158,0,1,10,9.86472E+17,1.07011E+18,9.86472E+17,9.86472E+17,9.86472E+17,1.16173E+17,1.00104E+17,1.07011E+17,0,0,21000,14610000,4.83E+14,43996.1744,4399.61744,0,7.933443287,1,2,0,0
a05787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29170,1,2,7,1.90078E+19,1.90119E+19,1.80111E+19,9.9664E+17,9.50388E+18,1.4905E+19,0,2.71598E+18,0,2,42000,576432,4.0845E+15,44022.66785,12577.9051,31.73365162,8.715585317,2,6,0,1
a22537,0,0,96,0,0,0,0,0,0,0,0,0,96,0,21159300,0,0,0,0,1.245814164,0,61,0,61
a20121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15330,0,1,0,0,0,0,0,0,0,0,0,1,0,36832,0,3.38854E+14,43957.13022,0,0,0,1,0,1,0
a01297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06435,0,4,2,3.39748E+17,3.5E+17,2.42072E+17,0,8.49371E+16,2.5E+17,1E+17,1.75E+17,2,0,442000,42000,3.8142E+16,44040.32488,88080.64976,25.50315104,50.95254051,2,2,1,0
a26563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30799,0,0,1,0,6E+15,0,0,0,6E+15,6E+15,6E+15,0,0,0,21000,0,0,0,0,0,0,1,0,0
a09832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23660,0,6,0,1.35E+16,0,1.35E+16,0,2.25E+15,0,0,0,5,0,372255,0,7.50707E+15,43975.21369,0,4.31273341,0,2,0,1,0
a03006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06903,0,2,0,7.6E+17,0,7.6E+17,0,3.8E+17,0,0,0,1,0,418327,0,2.88396E+16,44013.62927,0,0.002708333,0,2,0,1,0
a08802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00501,0,6,3,0,2.619E+17,0,0,0,1.819E+17,4E+15,8.73E+16,6,0,640000,71400,2.118E+16,44001.98508,88003.97015,13.00784529,16.98735725,1,3,1,0
a14583,1,18,38,6.38611E+17,6.5766E+17,1.59039E+17,1E+16,3.54784E+16,7.2052E+16,4.58323E+15,1.73068E+16,0,0,378000,1384000,2.9925E+16,44037.83238,20860.02586,0.582515432,0.316072734,18,33,0,0
a12738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22795,1,1,1,9.97191E+17,1E+18,9.97191E+17,9.97191E+17,9.97191E+17,1E+18,1E+18,1E+18,0,0,21000,50000,2.80875E+15,44053.3645,44053.3645,0,0,1,1,0,0
a10886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21924,0,7,2,2.935E+17,4.4E+16,1E+17,2.5E+15,4.19286E+16,3.5E+16,9E+15,2.2E+16,0,0,572777,42000,1.34382E+16,43986.36053,153952.2618,6.418138228,11.14402778,3,2,0,0
a28801,0,4,5,9.40689E+18,9.4149E+18,6.59819E+18,0,2.35172E+18,6.6E+18,4.9E+15,1.88298E+18,2,0,242000,105000,1.5216E+16,44030.0784,35224.06272,17.5178588,14.01430093,2,4,1,0
a07263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17514,0,0,1,0,0,0,0,0,0,0,0,0,1,0,210000,0,0,0,0,0,0,1,0,1
a05377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24254,0,15,6,0,4.96E+16,0,0,0,1.77E+16,3.8E+15,8.26667E+15,15,0,1500000,126000,1.068E+17,44042.34446,110105.8612,4.999750772,11.55862461,1,2,1,0
a28475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26186,0,6,1,9.1454E+17,1E+17,8.2314E+17,0,1.52423E+17,1E+17,1E+17,1E+17,4,0,282000,60000,6.3681E+15,43981.78465,263890.7079,11.00771219,0,3,1,1,0
a08172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12168,0,12,4,8.78445E+17,6.841E+17,2.0578E+17,1.43084E+16,7.32038E+16,4.22687E+17,6.583E+16,1.71025E+17,0,0,1909964,84000,4.03072E+16,43986.85114,131960.5534,1.344300733,4.033313079,5,3,0,0
a19693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29299,0,16,40,1.28E+19,3.99003E+18,2E+18,0,8E+17,2.36311E+17,1.00523E+16,9.97507E+16,1,0,412326,2000000,1.69054E+16,44007.25557,17602.90223,4.313243634,2.836048032,7,1,1,0
a06867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08540,0,1,19,6E+19,7.45689E+20,6E+19,6E+19,6E+19,6.091E+20,1E+17,3.92468E+19,0,0,25200,399000,3.6036E+15,44081.67541,2320.088179,0,1.207604776,1,4,0,0
a24787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17840,0,1,0,1.1616E+17,0,1.1616E+17,1.1616E+17,1.1616E+17,0,0,0,0,0,21000,0,7.14E+14,43985.60159,0,0,0,1,0,0,0
a05150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22779,0,11,2,1E+15,2.7E+16,1E+15,0,9.09091E+13,1.7E+16,1E+16,1.35E+16,10,0,1020644,91902,3.28122E+16,43994.52772,241969.9024,4.231177399,4.429230324,2,2,1,0
a03858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30595,0,4,1,0,1E+16,0,0,0,1E+16,1E+16,1E+16,4,0,240000,21000,9.258E+15,43986.08182,175944.3273,10.00934896,0,1,1,1,0
a01387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25930,0,20,28,1.02269E+20,1.00973E+20,3.03E+19,0,5.11347E+18,4.3618E+19,1E+17,3.60618E+18,6,0,7969264,657000,2.09667E+17,44013.70307,31438.35933,4.553972222,0.488904597,9,9,2,0
a08128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14468,0,24,9,1.90885E+18,9.48E+17,2E+17,6.94E+15,7.95354E+16,5.95E+17,9.3E+15,1.05333E+17,0,0,1912412,189000,1.00441E+17,44043.14252,117448.3801,1.248401813,3.365046296,10,6,0,0
a23456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14038,0,5,3,3.48915E+18,3.6E+18,2.4E+18,0,6.9783E+17,2.5E+18,1E+17,1.2E+18,2,0,315256,126000,2.81821E+16,44065.194,73441.99,0.327819444,0.547596451,3,1,1,0
a29824,0,8,4,1.02325E+18,1.0878E+18,5.2052E+17,0,1.27906E+17,9.22804E+17,5E+15,2.71951E+17,5,0,3452959,84000,1.54359E+17,44005.37553,88010.75106,5.531377315,11.06139757,6,2,4,0
a22718,0,1,1,3.155E+18,1.31047E+17,3.155E+18,3.155E+18,3.155E+18,1.31047E+17,1.31047E+17,1.31047E+17,0,0,21000,21000,1.323E+15,44044.42001,44044.42001,0,0,1,1,0,0
a07892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25133,0,42,3,4.6141E+18,3.87009E+18,1.9441E+18,0,1.0986E+17,1.887E+18,1.27E+17,1.29003E+18,33,0,4288499,142000,1.58772E+17,43998.29229,615976.0921,2.879466766,0.300092593,4,3,2,0
a00715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a18383,1,0,1,0,3.0042E+18,0,0,0,3.0042E+18,3.0042E+18,3.0042E+18,0,0,0,21000,0,0,0,0,0,0,1,0,0
a10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01062,0,60,16,5.54433E+18,1.64033E+18,8E+17,1E+15,9.24055E+16,5E+17,9E+15,1.02521E+17,0,0,3570824,720000,1.23502E+17,44005.8464,165021.924,1.513695023,4.760457899,35,8,0,0
a25817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04329,0,18,18,1.2042E+19,1.20782E+19,1.00176E+18,2.94872E+17,6.69E+17,1.00011E+18,2.95578E+17,6.71012E+17,0,0,1800000,900000,1.38106E+17,44021.52875,44021.52875,6.579174383,6.57914802,2,1,0,0
a10591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05449,0,0,54,0,2.73219E+19,0,0,0,1.13483E+18,0,5.05962E+17,0,27,0,5400000,0,0,0,0,2.272677898,0,2,0,1
a20053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12705,0,95,4,6.4E+16,3.5E+17,6.4E+16,0,6.73684E+14,1E+17,5E+16,8.75E+16,94,0,12625342,84000,4.20218E+17,44008.7473,1045207.748,0.950290327,17.04278356,6,3,5,0
a28483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21585,0,2,1,5.13209E+18,2.6E+16,5.13209E+18,0,2.56604E+18,2.6E+16,2.6E+16,2.6E+16,1,0,73346,21000,7.2296E+15,44045.0784,88090.15679,0.006545139,0,2,1,1,0
a22033,0,12,2,1.31656E+19,1.32782E+19,3.30763E+18,0,1.09714E+18,1E+19,3.27815E+18,6.63908E+18,4,0,1527830,42000,1.76083E+17,44054.1954,264325.1724,0.297540509,0.915300926,6,2,4,0
a11598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17024,0,51,4,8.57413E+18,8.78641E+18,2.71522E+18,0,1.6812E+17,2.75E+18,1.5E+18,2.1966E+18,43,0,17635962,84000,2.78028E+18,44067.73905,561863.6729,0.602673384,6.31760706,23,4,21,0
a01725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03664,0,8,1,1.3638E+17,2.016E+17,7.28431E+16,0,1.70475E+16,2.016E+17,2.016E+17,2.016E+17,6,0,1942000,21000,6.63881E+16,43986.34868,351890.7894,2.5060489,0,5,1,3,0
a18142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06066,0,20,11,2.21398E+18,1.965E+18,5.99975E+17,0,1.10699E+17,5.6E+17,2.3E+16,1.78636E+17,1,0,7320044,231000,2.88715E+17,44014.23448,80025.88087,4.706600116,4.409443392,7,9,1,0
a05286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
